OrderID,OrderDate,OrderMonth,CustomerID,Country,TotalQuantity,DistinctProducts,LineCount,OrderValueGBP,AvgUnitPriceGBP,MaxUnitPriceGBP
568409,2011-09-27,2011-09,15701,United Kingdom,29,8,8,111.07,3.83,9.95
568413,2011-09-27,2011-09,14818,United Kingdom,122,23,23,248.17,2.03,12.75
568414,2011-09-27,2011-09,14901,United Kingdom,56,3,3,142.38,2.54,12.5
568415,2011-09-27,2011-09,15150,United Kingdom,6,1,1,29.7,4.95,4.95
568417,2011-09-27,2011-09,14911,EIRE,202,17,17,776.3,3.84,9.95
568423,2011-09-27,2011-09,17061,United Kingdom,118,20,20,573.4,4.86,9.95
568428,2011-09-27,2011-09,14419,United Kingdom,120,41,42,233.65,1.95,7.95
568458,2011-09-27,2011-09,13384,United Kingdom,77,11,11,261.55,3.4,4.95
568460,2011-09-27,2011-09,13384,United Kingdom,24,3,3,90.0,3.75,3.75
568469,2011-09-27,2011-09,14141,United Kingdom,81,7,7,204.15,2.52,4.95
568471,2011-09-27,2011-09,17805,United Kingdom,478,10,10,512.31,1.07,3.75
568472,2011-09-27,2011-09,12517,Germany,208,22,22,381.2,1.83,4.95
568480,2011-09-27,2011-09,17490,United Kingdom,118,14,14,396.2,3.36,10.95
568485,2011-09-27,2011-09,17511,United Kingdom,1264,6,6,566.56,0.45,0.79
568491,2011-09-27,2011-09,15443,United Kingdom,194,47,47,369.54,1.9,16.95
568492,2011-09-27,2011-09,18278,United Kingdom,66,9,9,173.9,2.63,4.95
568493,2011-09-27,2011-09,12987,United Kingdom,111,14,14,254.4,2.29,12.75
568494,2011-09-27,2011-09,16266,United Kingdom,45,10,11,100.77,2.24,9.95
568495,2011-09-27,2011-09,14755,United Kingdom,128,16,16,304.3,2.38,5.95
568505,2011-09-27,2011-09,15311,United Kingdom,380,12,12,626.52,1.65,2.55
568509,2011-09-27,2011-09,16422,United Kingdom,480,4,4,504.96,1.05,1.69
568510,2011-09-27,2011-09,13555,United Kingdom,1321,58,58,1693.7,1.28,12.5
568511,2011-09-27,2011-09,16422,United Kingdom,168,1,1,109.2,0.65,0.65
568512,2011-09-27,2011-09,14101,United Kingdom,536,5,5,1032.4,1.93,3.39
568513,2011-09-27,2011-09,13555,United Kingdom,471,22,23,865.53,1.84,4.95
568515,2011-09-27,2011-09,14466,United Kingdom,232,10,10,205.2,0.88,1.95
568517,2011-09-27,2011-09,14456,United Kingdom,366,121,124,383.66,1.05,9.95
568518,2011-09-27,2011-09,12680,France,64,9,9,171.2,2.67,9.95
568519,2011-09-27,2011-09,16607,United Kingdom,266,20,20,314.36,1.18,3.75
568526,2011-09-27,2011-09,17656,United Kingdom,908,35,35,614.64,0.68,5.75
568527,2011-09-27,2011-09,13178,United Kingdom,539,34,34,765.0,1.42,7.95
568528,2011-09-27,2011-09,13979,United Kingdom,639,54,54,869.87,1.36,6.25
568529,2011-09-27,2011-09,16181,United Kingdom,152,11,11,305.54,2.01,5.95
568530,2011-09-27,2011-09,17591,United Kingdom,124,9,9,362.8,2.93,8.5
568531,2011-09-27,2011-09,16713,United Kingdom,665,98,101,629.2,0.95,8.95
568533,2011-09-27,2011-09,15061,United Kingdom,614,10,10,1031.28,1.68,6.75
568535,2011-09-27,2011-09,15241,United Kingdom,46,4,4,66.66,1.45,3.75
568536,2011-09-27,2011-09,15061,United Kingdom,266,7,7,291.24,1.09,7.08
568537,2011-09-27,2011-09,15061,United Kingdom,274,6,6,1001.4,3.65,10.95
568538,2011-09-27,2011-09,15061,United Kingdom,717,9,9,1668.84,2.33,7.08
568539,2011-09-27,2011-09,13016,United Kingdom,206,18,18,352.16,1.71,16.95
568540,2011-09-27,2011-09,13016,United Kingdom,6,1,1,12.48,2.08,2.08
568541,2011-09-27,2011-09,14047,United Kingdom,62,3,3,321.54,5.19,7.95
568542,2011-09-27,2011-09,16750,United Kingdom,30,17,17,93.07,3.1,9.95
568547,2011-09-27,2011-09,15568,United Kingdom,169,20,20,228.31,1.35,6.75
568549,2011-09-27,2011-09,13950,United Kingdom,69,8,8,144.35,2.09,9.95
568550,2011-09-27,2011-09,14883,United Kingdom,20,2,2,29.3,1.47,2.08
568551,2011-09-27,2011-09,14883,United Kingdom,250,15,15,184.21,0.74,4.95
568552,2011-09-27,2011-09,14824,United Kingdom,132,5,5,313.6,2.38,4.95
568553,2011-09-27,2011-09,15674,United Kingdom,649,54,54,1066.94,1.64,10.4
568554,2011-09-27,2011-09,12455,Spain,322,18,18,262.5,0.82,1.65
568555,2011-09-27,2011-09,16122,United Kingdom,216,2,2,134.16,0.62,0.65
568556,2011-09-27,2011-09,15827,United Kingdom,133,16,16,237.93,1.79,12.75
568558,2011-09-27,2011-09,16354,United Kingdom,144,38,38,366.1,2.54,8.95
568564,2011-09-27,2011-09,17576,United Kingdom,97,22,22,226.5,2.34,12.5
568566,2011-09-27,2011-09,17609,United Kingdom,86,32,32,213.35,2.48,9.95
568568,2011-09-28,2011-09,14412,United Kingdom,666,28,28,462.45,0.69,2.95
568569,2011-09-28,2011-09,17857,United Kingdom,300,2,2,585.0,1.95,1.95
568574,2011-09-28,2011-09,13862,United Kingdom,264,21,21,308.4,1.17,3.75
568576,2011-09-28,2011-09,17017,United Kingdom,700,18,18,815.04,1.16,3.39
568577,2011-09-28,2011-09,15301,United Kingdom,102,15,15,273.1,2.68,9.95
568578,2011-09-28,2011-09,15301,United Kingdom,201,20,20,445.69,2.22,10.95
568583,2011-09-28,2011-09,15584,United Kingdom,75,19,19,138.03,1.84,4.25
568585,2011-09-28,2011-09,17370,United Kingdom,130,8,8,110.12,0.85,8.5
568586,2011-09-28,2011-09,16119,United Kingdom,172,11,11,309.48,1.8,4.95
568588,2011-09-28,2011-09,14109,United Kingdom,88,9,9,144.2,1.64,6.65
568589,2011-09-28,2011-09,17405,United Kingdom,228,27,27,489.7,2.15,12.5
568590,2011-09-28,2011-09,13126,United Kingdom,486,25,25,308.56,0.63,9.95
568591,2011-09-28,2011-09,17088,United Kingdom,222,22,22,352.62,1.59,8.5
568592,2011-09-28,2011-09,17469,United Kingdom,172,18,18,441.8,2.57,4.95
568593,2011-09-28,2011-09,13988,United Kingdom,1076,68,68,1261.81,1.17,14.95
568594,2011-09-28,2011-09,13397,United Kingdom,72,9,9,315.94,4.39,12.5
568595,2011-09-28,2011-09,16681,United Kingdom,48,1,1,20.16,0.42,0.42
568614,2011-09-28,2011-09,13515,United Kingdom,208,24,24,367.16,1.77,4.95
568645,2011-09-28,2011-09,12656,France,265,28,28,590.75,2.23,6.75
568647,2011-09-28,2011-09,16157,United Kingdom,44,6,6,168.32,3.83,7.85
568648,2011-09-28,2011-09,16672,United Kingdom,130,4,4,415.5,3.2,3.75
568650,2011-09-28,2011-09,13505,Switzerland,1217,91,91,1490.51,1.22,12.75
568651,2011-09-28,2011-09,12362,Belgium,263,39,39,769.99,2.93,16.95
568652,2011-09-28,2011-09,15841,United Kingdom,228,8,8,307.32,1.35,4.95
568653,2011-09-28,2011-09,13798,United Kingdom,784,4,4,522.48,0.67,2.55
568654,2011-09-28,2011-09,14911,EIRE,549,68,68,1297.85,2.36,12.75
568655,2011-09-28,2011-09,17611,United Kingdom,167,20,20,292.47,1.75,9.95
568656,2011-09-28,2011-09,14911,EIRE,70,4,4,141.62,2.02,9.95
568657,2011-09-28,2011-09,16460,United Kingdom,191,86,92,253.26,1.33,9.95
568658,2011-09-28,2011-09,18242,United Kingdom,116,8,8,312.92,2.7,4.15
568659,2011-09-28,2011-09,13516,United Kingdom,264,31,31,474.41,1.8,12.5
568660,2011-09-28,2011-09,15134,United Kingdom,149,15,15,282.69,1.9,4.95
568661,2011-09-28,2011-09,18109,United Kingdom,85,21,22,311.37,3.66,12.75
568662,2011-09-28,2011-09,16764,United Kingdom,75,47,48,192.24,2.56,8.25
568663,2011-09-28,2011-09,14440,United Kingdom,108,11,11,373.02,3.45,12.5
568665,2011-09-28,2011-09,13018,United Kingdom,273,19,19,282.09,1.03,5.95
568666,2011-09-28,2011-09,14609,United Kingdom,720,1,1,115.2,0.16,0.16
568667,2011-09-28,2011-09,14606,United Kingdom,44,32,32,109.96,2.5,9.95
568668,2011-09-28,2011-09,15750,United Kingdom,214,74,75,508.07,2.37,9.95
568669,2011-09-28,2011-09,13488,United Kingdom,139,15,15,338.06,2.43,12.5
568670,2011-09-28,2011-09,14978,United Kingdom,108,38,38,394.14,3.65,8.25
568671,2011-09-28,2011-09,13139,United Kingdom,1073,73,73,1873.62,1.75,12.5
568672,2011-09-28,2011-09,15348,United Kingdom,84,9,9,158.04,1.88,3.75
568673,2011-09-28,2011-09,16182,United Kingdom,991,11,11,1773.65,1.79,9.95
568674,2011-09-28,2011-09,12708,Germany,163,19,19,331.37,2.03,12.75
568675,2011-09-28,2011-09,14298,United Kingdom,540,23,23,741.9,1.37,1.79
568676,2011-09-28,2011-09,18242,United Kingdom,493,44,44,1225.49,2.49,15.95
568680,2011-09-28,2011-09,18265,United Kingdom,87,17,17,312.96,3.6,15.0
568685,2011-09-28,2011-09,16394,United Kingdom,612,11,11,308.76,0.5,1.25
568686,2011-09-28,2011-09,16115,United Kingdom,214,53,53,361.34,1.69,9.95
568687,2011-09-28,2011-09,16321,Australia,36,2,2,75.0,2.08,2.95
568688,2011-09-28,2011-09,16458,United Kingdom,128,10,10,157.66,1.23,2.08
568690,2011-09-28,2011-09,16332,United Kingdom,280,40,41,469.02,1.68,8.25
568692,2011-09-28,2011-09,13901,United Kingdom,192,15,15,214.92,1.12,9.95
568695,2011-09-28,2011-09,16321,Australia,36,2,2,75.0,2.08,2.95
568696,2011-09-28,2011-09,13842,United Kingdom,404,41,41,638.66,1.58,9.95
568697,2011-09-28,2011-09,16281,United Kingdom,934,17,17,2062.06,2.21,3.75
568698,2011-09-28,2011-09,14911,EIRE,333,26,26,480.77,1.44,12.5
568699,2011-09-28,2011-09,12352,Norway,51,13,13,226.25,4.44,9.95
568700,2011-09-28,2011-09,16690,United Kingdom,92,7,7,139.08,1.51,16.95
568701,2011-09-28,2011-09,13924,United Kingdom,437,39,39,679.03,1.55,16.95
568702,2011-09-28,2011-09,17950,United Kingdom,180,30,32,219.03,1.22,12.5
568703,2011-09-28,2011-09,12748,United Kingdom,1633,139,140,1298.88,0.8,9.95
568704,2011-09-28,2011-09,13321,United Kingdom,232,2,2,308.32,1.33,1.45
568705,2011-09-28,2011-09,14434,United Kingdom,92,3,3,310.8,3.38,7.08
568706,2011-09-28,2011-09,14911,EIRE,58,16,16,279.75,4.82,12.75
568707,2011-09-28,2011-09,14911,EIRE,16,3,3,50.4,3.15,4.95
568708,2011-09-28,2011-09,12393,Australia,294,24,25,521.5,1.77,4.15
568709,2011-09-28,2011-09,15036,United Kingdom,176,65,68,219.86,1.25,8.25
568710,2011-09-28,2011-09,14649,United Kingdom,315,53,62,319.08,1.01,14.95
568711,2011-09-28,2011-09,14947,United Kingdom,61,4,4,112.32,1.84,15.0
568712,2011-09-28,2011-09,17841,United Kingdom,303,122,148,748.1,2.47,12.75
568713,2011-09-28,2011-09,13061,United Kingdom,107,10,10,248.61,2.32,8.25
568715,2011-09-28,2011-09,17783,United Kingdom,301,37,37,171.06,0.57,6.65
568717,2011-09-28,2011-09,18102,United Kingdom,600,2,2,2748.0,4.58,4.58
568718,2011-09-28,2011-09,18102,United Kingdom,20,1,1,91.6,4.58,4.58
568726,2011-09-28,2011-09,16775,United Kingdom,68,19,19,183.53,2.7,9.95
568727,2011-09-28,2011-09,15796,United Kingdom,113,13,13,311.99,2.76,8.5
568728,2011-09-28,2011-09,17513,United Kingdom,254,6,6,513.2,2.02,7.08
568729,2011-09-28,2011-09,16909,United Kingdom,436,18,18,379.14,0.87,8.25
568780,2011-09-29,2011-09,18235,United Kingdom,872,51,51,1046.68,1.2,16.95
568781,2011-09-29,2011-09,14952,United Kingdom,1000,16,16,2505.84,2.51,10.95
568782,2011-09-29,2011-09,13985,United Kingdom,494,46,46,1018.22,2.06,5.45
568783,2011-09-29,2011-09,17739,United Kingdom,120,8,8,542.16,4.52,7.08
568784,2011-09-29,2011-09,15144,United Kingdom,20,2,2,141.6,7.08,7.08
568785,2011-09-29,2011-09,16929,United Kingdom,80,5,5,110.84,1.39,4.25
568786,2011-09-29,2011-09,15144,United Kingdom,128,10,10,303.2,2.37,3.75
568787,2011-09-29,2011-09,13741,United Kingdom,75,14,14,305.3,4.07,12.5
568788,2011-09-29,2011-09,17894,United Kingdom,50,33,33,123.06,2.46,6.95
568789,2011-09-29,2011-09,14522,United Kingdom,10,1,1,70.8,7.08,7.08
568790,2011-09-29,2011-09,14062,United Kingdom,60,1,1,424.8,7.08,7.08
568791,2011-09-29,2011-09,16650,United Kingdom,372,24,24,518.42,1.39,8.5
568792,2011-09-29,2011-09,18192,United Kingdom,339,45,45,957.97,2.83,12.75
568793,2011-09-29,2011-09,16011,United Kingdom,166,17,17,271.88,1.64,3.75
568794,2011-09-29,2011-09,17447,United Kingdom,350,28,28,372.48,1.06,7.5
568795,2011-09-29,2011-09,17870,United Kingdom,77,20,20,159.79,2.08,6.65
568797,2011-09-29,2011-09,13694,United Kingdom,1340,12,12,2377.0,1.77,2.55
568798,2011-09-29,2011-09,12615,France,335,28,28,522.65,1.56,7.95
568800,2011-09-29,2011-09,14868,United Kingdom,182,15,15,337.7,1.86,4.25
568801,2011-09-29,2011-09,14475,United Kingdom,204,14,14,303.68,1.49,9.95
568802,2011-09-29,2011-09,14834,United Kingdom,196,19,19,421.9,2.15,12.75
568803,2011-09-29,2011-09,15030,United Kingdom,216,4,4,365.52,1.69,8.25
568804,2011-09-29,2011-09,17819,United Kingdom,40,2,2,236.4,5.91,10.95
568805,2011-09-29,2011-09,12826,United Kingdom,133,13,13,234.0,1.76,7.5
568819,2011-09-29,2011-09,17427,United Kingdom,34,2,2,100.8,2.96,7.08
568828,2011-09-29,2011-09,15175,United Kingdom,454,23,23,224.14,0.49,3.25
568829,2011-09-29,2011-09,17633,United Kingdom,223,20,20,355.89,1.6,4.95
568831,2011-09-29,2011-09,16059,United Kingdom,211,39,40,403.26,1.91,9.95
568833,2011-09-29,2011-09,17348,United Kingdom,704,50,50,500.46,0.71,4.15
568868,2011-09-29,2011-09,12957,United Kingdom,441,48,48,872.23,1.98,12.75
568869,2011-09-29,2011-09,12957,United Kingdom,24,4,4,53.2,2.22,4.95
568870,2011-09-29,2011-09,17930,United Kingdom,285,5,5,296.46,1.04,3.39
568872,2011-09-29,2011-09,12372,Denmark,200,12,12,353.12,1.77,4.25
568873,2011-09-29,2011-09,14188,United Kingdom,201,12,12,334.5,1.66,4.15
568874,2011-09-29,2011-09,14524,United Kingdom,28,13,13,191.11,6.83,85.0
568875,2011-09-29,2011-09,14527,United Kingdom,35,18,18,160.7,4.59,16.95
568876,2011-09-29,2011-09,13881,United Kingdom,112,10,10,325.5,2.91,7.95
568877,2011-09-29,2011-09,14680,United Kingdom,891,18,18,2163.95,2.43,4.95
568878,2011-09-29,2011-09,14524,United Kingdom,120,28,28,411.55,3.43,16.95
568880,2011-09-29,2011-09,14524,United Kingdom,79,18,18,100.4,1.27,12.5
568881,2011-09-29,2011-09,13960,United Kingdom,40,4,4,128.1,3.2,7.08
568882,2011-09-29,2011-09,12839,United Kingdom,205,20,20,278.66,1.36,2.1
568883,2011-09-29,2011-09,18198,United Kingdom,176,18,19,376.64,2.14,4.95
568893,2011-09-29,2011-09,15712,United Kingdom,24,1,1,99.6,4.15,4.15
568894,2011-09-29,2011-09,17528,United Kingdom,494,82,85,779.36,1.58,24.95
568895,2011-09-29,2011-09,15356,United Kingdom,194,53,54,336.82,1.74,9.95
568896,2011-09-29,2011-09,16361,United Kingdom,206,43,43,334.94,1.63,7.95
568897,2011-09-29,2011-09,13886,United Kingdom,126,16,16,243.56,1.93,12.5
568898,2011-09-29,2011-09,13354,United Kingdom,604,51,51,743.53,1.23,8.25
568900,2011-09-29,2011-09,13647,United Kingdom,218,27,27,472.04,2.17,9.95
568901,2011-09-29,2011-09,15050,United Kingdom,901,49,57,1293.18,1.44,9.95
568902,2011-09-29,2011-09,13503,United Kingdom,248,17,17,216.85,0.87,11.95
568904,2011-09-29,2011-09,14691,United Kingdom,133,15,15,423.59,3.18,7.08
568905,2011-09-29,2011-09,14691,United Kingdom,10,1,1,70.8,7.08,7.08
568906,2011-09-29,2011-09,14681,United Kingdom,16,1,1,60.0,3.75,3.75
568907,2011-09-29,2011-09,15370,United Kingdom,187,23,23,525.79,2.81,14.95
568908,2011-09-29,2011-09,16653,United Kingdom,709,67,67,1117.86,1.58,16.95
568909,2011-09-29,2011-09,16818,United Kingdom,524,39,39,693.34,1.32,12.75
568910,2011-09-29,2011-09,16574,United Kingdom,416,28,28,451.44,1.09,7.95
568912,2011-09-29,2011-09,17528,United Kingdom,274,37,37,327.72,1.2,24.95
568913,2011-09-29,2011-09,15050,United Kingdom,24,1,1,30.0,1.25,1.25
568915,2011-09-29,2011-09,14948,United Kingdom,116,10,10,195.04,1.68,3.75
568916,2011-09-29,2011-09,15452,United Kingdom,86,9,9,166.08,1.93,3.75
568917,2011-09-29,2011-09,15955,United Kingdom,380,32,32,477.14,1.26,3.75
568918,2011-09-29,2011-09,15955,United Kingdom,12,1,1,25.2,2.1,2.1
568919,2011-09-29,2011-09,12937,United Kingdom,253,32,32,398.21,1.57,7.5
568921,2011-09-29,2011-09,17373,United Kingdom,90,11,11,146.22,1.62,4.95
568938,2011-09-29,2011-09,17220,United Kingdom,253,66,70,325.73,1.29,8.25
568943,2011-09-29,2011-09,17306,United Kingdom,874,5,5,506.18,0.58,3.75
568944,2011-09-29,2011-09,16589,United Kingdom,212,18,18,244.56,1.15,2.95
568945,2011-09-29,2011-09,14239,United Kingdom,100,14,14,338.5,3.39,8.25
568947,2011-09-29,2011-09,14696,United Kingdom,353,20,20,319.87,0.91,8.5
568950,2011-09-29,2011-09,12458,Switzerland,234,18,18,425.48,1.82,8.5
568951,2011-09-29,2011-09,17724,United Kingdom,110,19,19,418.7,3.81,12.75
568952,2011-09-29,2011-09,14305,United Kingdom,507,42,42,810.51,1.6,5.95
568953,2011-09-29,2011-09,12728,France,162,12,12,201.02,1.24,4.15
568954,2011-09-29,2011-09,13576,United Kingdom,176,8,8,502.44,2.85,6.25
568955,2011-09-29,2011-09,13759,United Kingdom,267,24,24,560.41,2.1,12.75
568966,2011-09-29,2011-09,14681,United Kingdom,12,1,1,45.0,3.75,3.75
568984,2011-09-29,2011-09,17813,United Kingdom,67,57,57,306.61,4.58,29.95
568987,2011-09-29,2011-09,12709,Germany,321,23,23,824.83,2.57,8.5
568988,2011-09-29,2011-09,12718,France,201,18,18,202.25,1.01,9.95
568989,2011-09-29,2011-09,14709,United Kingdom,160,14,14,311.3,1.95,2.08
568990,2011-09-29,2011-09,15933,United Kingdom,271,23,23,316.46,1.17,4.95
568991,2011-09-29,2011-09,18204,United Kingdom,288,57,62,626.38,2.17,8.5
568992,2011-09-29,2011-09,17218,United Kingdom,195,16,17,278.65,1.43,3.75
568993,2011-09-29,2011-09,15062,United Kingdom,222,12,12,173.82,0.78,2.1
568994,2011-09-29,2011-09,12598,France,286,17,17,325.76,1.14,4.15
568995,2011-09-29,2011-09,16779,United Kingdom,411,21,21,891.55,2.17,10.95
568996,2011-09-29,2011-09,13131,United Kingdom,153,17,17,447.3,2.92,9.95
568997,2011-09-29,2011-09,16233,United Kingdom,84,13,13,210.18,2.5,7.95
568998,2011-09-29,2011-09,17905,United Kingdom,125,1,1,181.25,1.45,1.45
568999,2011-09-29,2011-09,15949,United Kingdom,168,12,12,237.04,1.41,4.15
569000,2011-09-29,2011-09,17015,United Kingdom,1153,74,74,1045.48,0.91,3.75
569001,2011-09-29,2011-09,12703,Germany,163,20,20,265.55,1.63,4.95
569002,2011-09-29,2011-09,17572,United Kingdom,15,2,2,30.75,2.05,2.95
569003,2011-09-29,2011-09,13364,United Kingdom,71,10,10,134.96,1.9,7.5
569004,2011-09-29,2011-09,14409,United Kingdom,70,8,8,115.72,1.65,2.08
569005,2011-09-29,2011-09,16268,United Kingdom,465,36,36,493.76,1.06,8.25
569006,2011-09-29,2011-09,16268,United Kingdom,67,8,8,123.89,1.85,39.95
569007,2011-09-29,2011-09,17552,United Kingdom,565,35,35,615.39,1.09,5.95
569008,2011-09-29,2011-09,15114,United Kingdom,466,27,27,376.02,0.81,5.95
569009,2011-09-29,2011-09,15984,United Kingdom,146,3,3,243.2,1.67,2.08
569010,2011-09-30,2011-09,14156,EIRE,2720,27,27,5867.08,2.16,7.08
569011,2011-09-30,2011-09,14655,United Kingdom,239,13,13,400.61,1.68,4.95
569012,2011-09-30,2011-09,15187,United Kingdom,162,12,12,194.18,1.2,8.25
569013,2011-09-30,2011-09,15187,United Kingdom,84,3,3,303.0,3.61,9.95
569014,2011-09-30,2011-09,18053,United Kingdom,302,20,20,300.02,0.99,8.5
569015,2011-09-30,2011-09,13575,United Kingdom,154,16,16,258.46,1.68,10.4
569016,2011-09-30,2011-09,14916,United Kingdom,306,19,19,301.22,0.98,3.75
569017,2011-09-30,2011-09,13813,Germany,175,16,16,245.94,1.41,5.95
569018,2011-09-30,2011-09,12676,Sweden,108,6,6,111.68,1.03,2.95
569019,2011-09-30,2011-09,15602,United Kingdom,428,16,16,402.24,0.94,4.95
569020,2011-09-30,2011-09,15321,United Kingdom,554,48,48,1238.54,2.24,12.75
569021,2011-09-30,2011-09,15321,United Kingdom,82,9,9,350.3,4.27,14.95
569022,2011-09-30,2011-09,17725,United Kingdom,172,16,16,333.96,1.94,9.95
569024,2011-09-30,2011-09,12822,United Kingdom,126,9,9,257.98,2.05,4.95
569025,2011-09-30,2011-09,18041,United Kingdom,108,23,23,356.75,3.3,12.75
569026,2011-09-30,2011-09,16101,United Kingdom,757,76,76,1290.7,1.71,12.5
569027,2011-09-30,2011-09,13089,United Kingdom,370,40,40,712.06,1.92,9.95
569028,2011-09-30,2011-09,14911,EIRE,385,18,18,222.16,0.58,7.95
569029,2011-09-30,2011-09,17450,United Kingdom,40,2,2,320.0,8.0,8.0
569030,2011-09-30,2011-09,17450,United Kingdom,350,9,9,2800.0,8.0,8.0
569035,2011-09-30,2011-09,15565,United Kingdom,28,4,4,88.8,3.17,8.25
569036,2011-09-30,2011-09,18217,United Kingdom,268,19,19,317.9,1.19,4.95
569037,2011-09-30,2011-09,13263,United Kingdom,565,68,69,499.49,0.88,5.95
569046,2011-09-30,2011-09,14422,United Kingdom,1286,61,61,1285.98,1.0,10.4
569060,2011-09-30,2011-09,13954,United Kingdom,49,13,13,227.41,4.64,16.95
569077,2011-09-30,2011-09,13092,United Kingdom,184,4,4,38.08,0.21,0.85
569078,2011-09-30,2011-09,14688,United Kingdom,137,8,8,234.73,1.71,4.95
569079,2011-09-30,2011-09,14226,United Kingdom,87,12,12,185.77,2.14,4.95
569080,2011-09-30,2011-09,15593,United Kingdom,60,5,5,199.8,3.33,6.95
569081,2011-09-30,2011-09,13972,United Kingdom,145,6,6,44.35,0.31,0.39
569082,2011-09-30,2011-09,18229,United Kingdom,130,12,12,313.8,2.41,14.95
569084,2011-09-30,2011-09,17949,United Kingdom,384,1,1,2496.0,6.5,6.5
569085,2011-09-30,2011-09,17949,United Kingdom,1200,1,1,1272.0,1.06,1.06
569086,2011-09-30,2011-09,17949,United Kingdom,1000,1,1,720.0,0.72,0.72
569087,2011-09-30,2011-09,13095,United Kingdom,144,6,6,74.4,0.52,1.45
569089,2011-09-30,2011-09,13764,United Kingdom,339,69,69,573.13,1.69,8.5
569097,2011-09-30,2011-09,12731,France,710,26,26,1192.5,1.68,14.95
569099,2011-09-30,2011-09,17961,United Kingdom,1,1,1,3.25,3.25,3.25
569100,2011-09-30,2011-09,12748,United Kingdom,192,21,21,381.87,1.99,7.5
569101,2011-09-30,2011-09,14164,United Kingdom,200,1,1,358.0,1.79,1.79
569103,2011-09-30,2011-09,16133,United Kingdom,165,13,13,312.2,1.89,12.5
569104,2011-09-30,2011-09,15287,United Kingdom,176,15,15,340.98,1.94,5.95
569105,2011-09-30,2011-09,16729,United Kingdom,364,49,49,454.33,1.25,4.95
569106,2011-09-30,2011-09,17376,United Kingdom,51,11,11,97.35,1.91,8.25
569108,2011-09-30,2011-09,16013,United Kingdom,288,2,2,669.6,2.33,4.95
569110,2011-09-30,2011-09,17675,United Kingdom,396,46,46,1025.78,2.59,9.95
569111,2011-09-30,2011-09,17675,United Kingdom,12,1,1,25.2,2.1,2.1
569120,2011-09-30,2011-09,12583,France,173,13,13,291.23,1.68,6.35
569122,2011-09-30,2011-09,12694,France,183,16,16,376.17,2.06,12.75
569123,2011-09-30,2011-09,12748,United Kingdom,327,33,33,1132.55,3.46,8.5
569124,2011-09-30,2011-09,15172,United Kingdom,387,23,23,361.21,0.93,9.95
569125,2011-09-30,2011-09,15611,United Kingdom,26,5,5,142.7,5.49,8.5
569126,2011-09-30,2011-09,13347,United Kingdom,204,7,7,291.36,1.43,1.65
569127,2011-09-30,2011-09,15903,United Kingdom,600,12,12,1568.4,2.61,4.25
569129,2011-09-30,2011-09,15034,United Kingdom,338,98,101,634.03,1.88,16.95
569130,2011-09-30,2011-09,14911,EIRE,18,3,3,66.3,3.68,4.25
569132,2011-09-30,2011-09,17757,United Kingdom,181,51,52,253.78,1.4,5.95
569133,2011-09-30,2011-09,15185,United Kingdom,666,21,21,310.62,0.47,39.95
569134,2011-09-30,2011-09,15411,United Kingdom,251,33,33,609.05,2.43,9.95
569136,2011-09-30,2011-09,15834,United Kingdom,284,77,77,441.93,1.56,9.95
569139,2011-09-30,2011-09,16404,United Kingdom,157,23,23,443.05,2.82,12.75
569140,2011-09-30,2011-09,14503,United Kingdom,560,45,45,687.38,1.23,14.95
569141,2011-09-30,2011-09,13021,United Kingdom,157,16,16,441.61,2.81,9.95
569142,2011-09-30,2011-09,13021,United Kingdom,12,1,1,25.2,2.1,2.1
569143,2011-09-30,2011-09,15867,United Kingdom,118,26,26,357.71,3.03,12.75
569144,2011-09-30,2011-09,17227,United Kingdom,111,9,10,139.45,1.26,2.95
569145,2011-09-30,2011-09,18008,United Kingdom,14,2,2,8.28,0.59,0.62
569147,2011-09-30,2011-09,12842,United Kingdom,390,20,20,808.26,2.07,4.15
569148,2011-09-30,2011-09,16613,United Kingdom,293,30,30,618.59,2.11,7.95
569203,2011-10-02,2011-10,16353,United Kingdom,68,2,2,262.6,3.86,4.95
569204,2011-10-02,2011-10,16591,United Kingdom,41,10,10,213.5,5.21,7.08
569205,2011-10-02,2011-10,16923,United Kingdom,401,39,40,658.11,1.64,12.75
569206,2011-10-02,2011-10,15038,United Kingdom,77,19,19,173.04,2.25,12.75
569207,2011-10-02,2011-10,17811,United Kingdom,92,16,18,166.33,1.81,6.35
569208,2011-10-02,2011-10,16693,United Kingdom,153,38,38,324.45,2.12,19.95
569209,2011-10-02,2011-10,16626,United Kingdom,302,3,3,189.9,0.63,8.25
569210,2011-10-02,2011-10,13681,United Kingdom,152,20,20,327.62,2.16,7.95
569211,2011-10-02,2011-10,15774,United Kingdom,87,25,25,270.8,3.11,12.75
569212,2011-10-02,2011-10,15164,United Kingdom,217,46,47,474.87,2.19,9.95
569213,2011-10-02,2011-10,13782,United Kingdom,31,17,17,142.51,4.6,14.95
569214,2011-10-02,2011-10,14533,United Kingdom,1976,9,9,326.8,0.17,1.25
569215,2011-10-02,2011-10,13571,United Kingdom,200,35,35,205.28,1.03,4.15
569216,2011-10-02,2011-10,15555,United Kingdom,287,63,63,261.12,0.91,9.95
569217,2011-10-02,2011-10,15579,United Kingdom,64,21,25,149.0,2.33,8.5
569218,2011-10-02,2011-10,15952,United Kingdom,112,31,32,253.6,2.26,12.75
